Title,City,Country_code,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_hire_Ukrainians,Company_size_from,Company_size_to,salary_from_permanent,salary_to_permanent,salary_currency_permanent,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Technical Product Owner,Warszawa,PL,pm,partly_remote,mid,2022-08-11T09:16:00.000Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,Confluence,3,English,4,JIRA,4
Data Architect,Gdańsk,PL,data,remote,senior,2022-10-02T12:00:13.551Z,FALSE,TRUE,FALSE,700,0,17000,22000,pln,0,Data Solutions,4,Python,4,SQL,4
Data Architect,Gdańsk,PL,architecture,remote,senior,2022-05-20T12:29:00.000Z,FALSE,TRUE,FALSE,700,0,17000,22000,pln,0,Azure,4,Python,4,SQL,4
Unreal engine Game Developer,Kijów,UA,c,remote,mid,2022-06-08T12:39:00.000Z,FALSE,TRUE,TRUE,400,0,17000,27800,pln,0,Team Player,3,C++,3,Unreal Engine,3
Mid/ Senior Game C++ Developer,Kijów,UA,c,remote,mid,2022-06-08T12:14:00.000Z,FALSE,TRUE,FALSE,400,0,17000,17800,pln,0,Parallel programming,4,STL Boos,4,C++,4
Mid/ Senior Game C++ Developer,Berlin,DE,c,remote,mid,2022-06-08T12:30:00.000Z,FALSE,TRUE,FALSE,400,0,17000,17800,pln,0,Parallel programming,4,STL Boost,4,C++,4
Global System Engineer (Security),Katowice,PL,security,partly_remote,senior,2022-05-18T10:49:11.677Z,TRUE,FALSE,FALSE,300,0,17000,24000,pln,0,Virtualization,4,Endpoint Manager,5,Microsoft,5
Senior Networks Support Analyst,Warszawa,PL,other,remote,senior,2022-04-18T14:00:13.004Z,TRUE,TRUE,TRUE,300,0,17000,30000,pln,0,VPN,4,Networking,4,Network,4
Senior Security QA Engineer,Wrocław,PL,testing,partly_remote,senior,2022-10-25T10:43:00.000Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,Python,3,Networking,4,Security,4
Senior Data Engineer with Cloud,Wrocław,PL,data,partly_remote,senior,2022-10-02T13:00:10.095Z,TRUE,FALSE,TRUE,3500,0,17000,22500,pln,0,PySpark,4,Microsoft Azure Cloud,4,ETL tools,4
Senior Data Engineer,Warszawa,PL,data,remote,senior,2022-09-29T18:23:00.000Z,TRUE,TRUE,FALSE,3500,0,17000,22500,pln,0,Power BI,3,SQL,3,Informatica,3
Sharepoint Architect,Białystok,PL,architecture,remote,senior,2022-08-02T11:00:12.062Z,TRUE,TRUE,TRUE,3500,0,17000,25000,pln,0,Azure,4,O365,4,SharePoint Online,4
Solution Java Architect,Wrocław,PL,java,remote,senior,2022-06-09T09:18:00.000Z,TRUE,TRUE,FALSE,3500,0,17000,21000,pln,0,GitHub,4,DevOps,4,Java,4
Sharepoint Architect,Wrocław,PL,net,remote,senior,2022-04-26T13:24:00.000Z,TRUE,TRUE,TRUE,3500,0,17000,25000,pln,0,Azure,4,O365,4,SharePoint Online,4
Sharepoint Architect,Kraków,PL,net,remote,senior,2022-04-27T08:48:00.000Z,TRUE,TRUE,TRUE,3500,0,17000,25000,pln,0,Azure,4,O365,4,SharePoint Online,4
Senior Front-End Developer,Warszawa,PL,javascript,remote,senior,2022-04-04T10:00:24.452Z,FALSE,TRUE,FALSE,1500,0,17000,21000,pln,0,TypeScript,4,ReactJS,4,React,4
Senior Java Developer,Warszawa,PL,java,partly_remote,senior,2022-03-04T15:00:00.000Z,FALSE,FALSE,,1500,0,17000,20000,pln,0,Confluence,4,JIRA,4,Software Development,4
Senior PHP Developer,Warszawa,PL,php,partly_remote,senior,2022-03-04T15:00:00.000Z,FALSE,FALSE,,1500,0,17000,18000,pln,0,HTML,4,PHP,4,Drupal,4
Senior UI Developer,Warszawa,PL,javascript,partly_remote,senior,2022-03-04T15:00:00.000Z,FALSE,FALSE,,1500,0,17000,19000,pln,0,HTML,4,JavaScript,4,Front-End,4
Product Development Manager - DE Connect,Kraków,PL,pm,partly_remote,senior,2022-08-11T08:00:14.388Z,TRUE,FALSE,TRUE,38000,0,17000,22000,pln,0,Agile,5,unknown,0,unknown,0
Senior Software Development Engineer,Kraków,PL,python,partly_remote,senior,2022-08-01T07:00:14.570Z,TRUE,FALSE,TRUE,38000,0,17000,22000,pln,0,C,4,Bash,4,Python,4
Senior Network Engineer,Wrocław,PL,admin,remote,senior,2022-05-30T12:29:00.000Z,TRUE,TRUE,TRUE,200,0,17000,21000,pln,0,Hardware,3,Network Administration,4,Network Protocols,4
Backend Python Developer,Gdynia,PL,python,remote,mid,2022-05-31T10:03:00.000Z,TRUE,TRUE,TRUE,200,0,17000,24000,pln,0,TCP,3,HTTP protocol,3,Python,4
Backend Developer (Node.js),Wrocław,PL,other,partly_remote,mid,2022-10-25T13:00:00.000Z,TRUE,FALSE,TRUE,200,0,17000,23000,pln,0,JavaScript,1,Node.js,4,TypeScript,4
Senior Software QA Engineer (SDET),Warszawa,PL,testing,remote,senior,2022-03-29T11:00:43.021Z,TRUE,TRUE,,400,0,17000,25000,pln,0,JIRA,4,C#,4,unknown,0
Kierownik Architektury Korporacyjnej IT,Warszawa,PL,architecture,partly_remote,mid,2022-10-28T13:00:09.448Z,TRUE,FALSE,FALSE,500,0,17000,22000,pln,0,Back-end,3,Front-End,3,Management,4
Kierownik/czka Automatyzacji i Wdrożeń IT,Warszawa,PL,pm,partly_remote,mid,2022-06-10T11:29:00.000Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,Backend,3,Front-End,3,Communication Skills,4
Kierownik Zespołu ds. Rozwiązań IT,Warszawa,PL,php,office,mid,2022-06-03T13:48:00.000Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,Front-End,3,PHP,3,People Management,4
Kierownik Zespołu ds. Rozwiązań IT,Warszawa,PL,net,partly_remote,senior,2022-04-20T12:00:20.703Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,MS SQL,3,.Net,3,Team Management,4
Kierownik Zespołu ds. Rozwiązań IT,Warszawa,PL,javascript,partly_remote,senior,2022-04-20T12:00:20.703Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,Node.js,3,React Native,3,Team Management,4
Kierownik Zespołu ds. Rozwiązań IT​,Warszawa,PL,erp,partly_remote,senior,2022-04-20T12:00:20.703Z,TRUE,FALSE,TRUE,500,0,17000,22000,pln,0,ERP,3,CRM,3,Team Management,4
Cloud Operations Engineer,Kraków,PL,devops,partly_remote,senior,2022-04-24T10:00:13.527Z,TRUE,FALSE,TRUE,150,0,17000,22000,pln,0,Kubernetes,4,Cloud Networking,4,Cloud Infrastructure,4
Senior DevOps Architect,Kraków,PL,devops,partly_remote,senior,2022-04-24T09:00:18.598Z,TRUE,FALSE,TRUE,150,0,17000,22000,pln,0,Terraform,4,AWS,4,Azure,4
Remote Fullstack Developer,Kraków,PL,java,remote,mid,2022-03-17T15:00:12.382Z,TRUE,TRUE,,20,0,17000,25000,pln,0,React,3,JavaScript,3,Java,4
Site Reliability Engineer,Gdańsk,PL,devops,remote,senior,2022-04-28T14:55:00.000Z,TRUE,TRUE,FALSE,25000,0,17000,23000,pln,0,Python,4,Ansible,4,Linux,4
Senior Software Engineer,Warszawa,PL,python,partly_remote,senior,2022-10-03T09:54:00.000Z,FALSE,FALSE,FALSE,100,0,17000,26000,pln,0,English,4,Front-End,4,Backend,4
Cloud Engineer,Warszawa,PL,other,partly_remote,mid,2022-05-09T10:23:24.475Z,TRUE,FALSE,FALSE,100,0,17000,26000,pln,0,IaC,4,Amazon AWS,4,AWS,4
Senior Cloud Engineer,Warszawa,PL,devops,partly_remote,senior,2022-04-27T08:00:16.457Z,TRUE,FALSE,FALSE,100,0,17000,25000,pln,0,CD,5,Infrastructure as code,5,AWS,5
Cloud Engineer for Data Platforms,Warszawa,PL,data,partly_remote,senior,2022-03-31T14:00:13.390Z,TRUE,FALSE,,100,0,17000,25000,pln,0,GitHub,5,AWS,5,Cloud,5
Data Architect,Kraków,PL,data,partly_remote,senior,2022-03-15T13:36:00.000Z,TRUE,FALSE,,10000,0,17000,20000,pln,0,AWS,4,Architecture,4,Big Data,4
Angular.JS Developer (Junior to Senior),Kraków,PL,other,partly_remote,mid,2022-10-01T15:00:00.000Z,FALSE,FALSE,TRUE,100,0,17000,28313,pln,0,NoSQL,3,REST API,3,Front-End,3
IT Support Engineer,Kraków,PL,support,remote,mid,2022-09-28T15:44:00.000Z,TRUE,TRUE,FALSE,10,0,17000,25000,pln,0,Azure,4,Python,4,SQL,4
IT Support Engineer,Warszawa,PL,support,remote,mid,2022-06-20T15:58:00.000Z,TRUE,TRUE,FALSE,10,0,17000,25000,pln,0,Azure,1,Python,1,SQL,1
IT Support Engineer,Warszawa,PL,architecture,remote,mid,2022-08-10T08:39:00.000Z,TRUE,TRUE,FALSE,10,0,17000,25000,pln,0,Azure,4,Python,4,SQL,4
Business Analyst (External Project),Warszawa,PL,analytics,remote,senior,2022-09-29T16:00:09.838Z,TRUE,TRUE,FALSE,100,0,17000,26000,pln,0,insurance,4,Billing Center,4,Business Analysis,5
JUNIOR / MID REMOTE CLOUD DEVELOPER,Poznań,PL,net,remote,mid,2022-05-05T10:02:00.522Z,TRUE,TRUE,FALSE,11,50,17000,25000,pln,0,.Net,3,JavaScript,3,Azure,4
Senior Backend Developer (100% remote),Warsaw,PL,net,remote,senior,2022-03-06T13:00:22.708Z,TRUE,TRUE,,500,0,17000,21000,pln,0,Python,5,Java,5,.Net,5
Software Team Leader,Katowice,PL,java,remote,mid,2022-04-06T09:00:24.191Z,TRUE,TRUE,TRUE,300,0,17000,22000,pln,0,AWS,1,Java,3,unknown,0
Frontend Software Engineer,Kraków,PL,javascript,remote,senior,2022-03-19T09:00:14.509Z,TRUE,TRUE,,300,0,17000,26000,pln,0,Angular,4,JavaScript,4,unknown,0
Backend Software Engineer - Java,Kraków,PL,java,remote,senior,2022-03-19T09:00:14.509Z,TRUE,TRUE,,300,0,17000,26000,pln,0,Cloud,3,Java,4,Microservices,4
Backend Developer,Katowice,PL,net,partly_remote,senior,2022-03-21T08:00:38.898Z,TRUE,FALSE,,5,Oct,17000,20000,pln,0,AWS,1,SQL,4,Docker,4
Cloud Security Engineer,Kraków,PL,security,remote,mid,2022-05-16T08:29:00.000Z,TRUE,TRUE,FALSE,280,0,17000,23000,pln,0,Terraform,4,Ansible,4,Linux,4
Java Software Engineer,Kraków,PL,java,remote,mid,2022-05-13T13:43:00.000Z,TRUE,TRUE,FALSE,500,0,17000,23000,pln,0,AWS / GCP,2,TDD,3,Databases,3
Cloud Infrastructure Engineer,Kraków,PL,devops,remote,senior,2022-04-26T13:00:17.042Z,TRUE,TRUE,FALSE,500,0,17000,30000,pln,0,AWS / GCP,5,Linux,5,Docker,5
"Software Engineer (Backend, DevEx)",Kraków,PL,java,remote,senior,2022-04-26T13:00:17.042Z,TRUE,TRUE,FALSE,400,0,17000,23000,pln,0,Amazon AWS,4,CI/CD,4,Java,5
Senior Node.js Software Engineer,Kraków,PL,javascript,remote,senior,2022-04-25T12:17:00.000Z,TRUE,TRUE,TRUE,500,0,17000,23000,pln,0,NoSQL,4,SQL,4,Node.js,4
Senior Cloud Infrastructure Engineer,Kraków,PL,devops,remote,senior,2022-03-01T12:00:24.142Z,TRUE,TRUE,,500,0,17000,23000,pln,0,AWS / GCP,5,Linux,5,Docker,5
Senior .NET Developer,Bydgoszcz,PL,net,partly_remote,senior,2022-04-15T17:00:14.719Z,TRUE,FALSE,FALSE,4000,0,17000,20000,pln,0,.Net,4,ASP.NET,4,Team Player,4
Business Analyst,Warszawa,PL,analytics,partly_remote,senior,2022-11-14T10:55:00.000Z,TRUE,FALSE,TRUE,200,0,17000,23000,pln,0,UML,3,English,4,Business Analysis,4
Kafka DevOps Engineer,Poznań,PL,devops,remote,mid,2022-07-08T12:01:00.000Z,TRUE,TRUE,FALSE,450,0,17000,22000,pln,0,Python,2,Ansible,3,Kafka,4
DevOps Engineer IT Infractructure,Poznań,PL,devops,remote,mid,2022-04-21T10:00:39.720Z,TRUE,TRUE,TRUE,400,0,17000,23000,pln,0,JavaScript,1,Java,3,API,3
Senior Cloud Automation Engineer,Warszawa,PL,architecture,remote,senior,2022-07-11T14:51:47.418Z,TRUE,TRUE,FALSE,1000,0,17000,19000,pln,0,Python,5,Azure,5,AWS,5
Fullstack JavaScript Developer,Warszawa,PL,javascript,partly_remote,senior,2022-07-11T15:06:11.481Z,TRUE,FALSE,FALSE,1000,0,17000,23000,pln,0,TypeScript,5,Git,5,JavaScript,5
Enterprise Product Manager,Warszawa,PL,pm,partly_remote,senior,2022-11-10T12:34:00.000Z,TRUE,FALSE,TRUE,100,0,17000,26000,pln,0,SAP PLM,4,SAP MDM,4,SAP,4
Inżynier Bezpieczeństwa Cybernetycznego,Kraków,PL,security,partly_remote,mid,2022-04-02T16:00:16.011Z,TRUE,FALSE,FALSE,66,0,17000,22000,pln,0,Linux OS,3,IIoT,3,Cybersecurity,3
Cloud Engineer (Junior/Mid/Senior),Katowice,PL,data,partly_remote,mid,2022-03-29T17:00:00.000Z,TRUE,FALSE,,55000,0,17000,22000,pln,0,Windows Server,3,AWS,3,Azure,3
"Lead, Site Reliability Engineer",Gdańsk,PL,devops,partly_remote,senior,2022-03-14T16:00:14.206Z,TRUE,FALSE,,10000,0,17000,25000,pln,0,Windows,3,Linux,3,SRE,5
Senior Embedded Developer,Warszawa,PL,c,partly_remote,senior,2022-11-14T10:00:09.436Z,TRUE,FALSE,TRUE,300,0,17000,22000,pln,0,Object Oriented,4,C++,4,English,4
Application Security Engineer,Warszawa,PL,security,partly_remote,senior,2022-07-08T13:54:00.000Z,TRUE,FALSE,TRUE,300,0,17000,22000,pln,0,Object Oriented,4,C++,4,English,4
Senior Embedded Developer,Warszawa,PL,c,partly_remote,mid,2022-05-27T12:36:00.000Z,TRUE,FALSE,TRUE,300,0,17000,23000,pln,0,Object Oriented,4,C++,4,English,4
Software Engineer in Test,Kraków,PL,net,remote,senior,2022-06-08T10:34:00.000Z,TRUE,TRUE,TRUE,1800,0,17021.32415,24255.38691,usd,0.2349993435,GraphQL,2,JS,2,C#,5
Application Security Engineer,Warszawa,PL,security,remote,mid,2022-10-28T17:11:00.000Z,FALSE,TRUE,FALSE,900,0,17035.43,33309.5,eur,0.2101502574,Android,3,Linux,3,SSDLC,4
Senior Data Analyst - Tableau,Warszawa,PL,data,remote,senior,2022-10-28T17:11:00.000Z,FALSE,TRUE,FALSE,900,0,17035.43,22602.875,eur,0.2101502574,Data,4,English,4,Tableau,5
Front-end developer,Gdańsk,PL,javascript,remote,senior,2022-06-07T06:45:00.000Z,TRUE,TRUE,TRUE,80,0,17082.97595,21353.71993,usd,0.23415124,Redux,4,HTML5,4,React,4
.NET Software Engineer,Warszawa,PL,net,remote,mid,2022-06-07T06:43:00.000Z,TRUE,TRUE,FALSE,80,0,17082.97595,21353.71993,usd,0.23415124,English,3,PostgreSQL,3,.NET Core,3
.NET Software Engineer,Katowice,PL,net,remote,senior,2022-06-07T06:42:00.000Z,TRUE,TRUE,FALSE,80,0,17082.97595,25624.46392,usd,0.23415124,English,4,PostgreSQL,4,.NET Core,4
Midweight Ruby Developer,Almuñécar,ES,ruby,remote,mid,2022-10-28T15:34:32.412Z,TRUE,TRUE,TRUE,30,0,17130.6,22840.8,eur,0.2101502574,Ruby on Rails,4,unknown,0,unknown,0
.NET Software Engineer,Wrocław,PL,net,remote,mid,2022-06-02T09:59:35.522Z,TRUE,TRUE,FALSE,80,0,17131.40727,21414.25909,usd,0.233489283,English,3,PostgreSQL,3,.NET Core,3
Front-end developer,Kraków,PL,javascript,remote,senior,2022-06-02T09:37:00.000Z,TRUE,TRUE,TRUE,80,0,17131.40727,21414.25909,usd,0.233489283,Redux,4,HTML5,4,React,4
.NET Software Engineer,Kraków,PL,net,remote,senior,2022-06-02T07:56:51.762Z,TRUE,TRUE,FALSE,80,0,17144.51083,25716.76624,usd,0.233310827,English,4,PostgreSQL,4,.NET Core,5
Senior .NET Developer,Wrocław,PL,net,remote,senior,2022-10-28T13:00:09.448Z,TRUE,TRUE,TRUE,220,0,17178.185,21460.835,eur,0.2101502574,.NET C#,3,.Net Framework,3,unknown,0
Senior Back End Developer,Gdańsk,PL,net,remote,senior,2022-10-19T13:40:00.000Z,TRUE,TRUE,TRUE,220,0,17178.185,21460.835,eur,0.2101502574,API,3,.NET C#,4,unknown,0
"Analytics Engineer, Monetisation",Wilno,LT,analytics,remote,mid,2022-04-26T08:22:30.887Z,TRUE,TRUE,FALSE,1001,5000,17192.42,21374.36,eur,0.2152111221,Java,3,Python,3,SQL,4
Senior Product Business Analyst,Warszawa,PL,analytics,partly_remote,senior,2022-04-26T06:00:19.328Z,TRUE,FALSE,TRUE,10000,0,17200,23000,pln,0,Business Analysis,4,Confluence,4,JIRA,4
JavaScript Game Developer,Warszawa,PL,javascript,partly_remote,mid,2022-04-26T06:00:19.328Z,TRUE,FALSE,TRUE,10000,0,17200,23000,pln,0,JavaScript,3,HTML5,4,TypeScript,4
Java Game Developer,Warszawa,PL,java,partly_remote,mid,2022-04-25T09:00:25.579Z,TRUE,FALSE,TRUE,10000,0,17200,23000,pln,0,Hibernate,1,Spring,1,Java,4
JavaScript / TypeScript Engineer (React),Warszawa,PL,javascript,partly_remote,mid,2022-04-24T10:00:13.527Z,TRUE,FALSE,TRUE,10000,0,17200,23000,pln,0,ESNext,4,React,4,TypeScript,4
JS/TS Hiring Week - Online Event,Warszawa,PL,javascript,partly_remote,mid,2022-03-31T13:00:20.441Z,TRUE,FALSE,,10000,0,17200,32500,pln,0,ESNext,4,React,4,TypeScript,4
Scala Hiring Week - Online Event,Warszawa,PL,scala,remote,mid,2022-03-10T13:00:26.332Z,TRUE,TRUE,,10000,0,17200,32500,pln,0,Cassandra,2,JVM,2,Scala,3
Mid Scala Engineer (job in 24h+extra),Warszawa,PL,scala,partly_remote,mid,2022-03-09T13:00:21.221Z,TRUE,FALSE,,10000,0,17200,23000,pln,0,Cassandra,2,JVM,3,Scala,3
CI/CD Engineer/Developer (Automotive),Warszawa,PL,devops,remote,senior,2022-10-26T16:00:09.969Z,TRUE,TRUE,TRUE,120,0,17200,23400,pln,0,Jenkins,4,Gerrit,4,Git,4
Frontend React Engineer (Biotechnology),Wrocław,PL,javascript,remote,mid,2022-08-11T08:36:00.000Z,TRUE,TRUE,FALSE,120,0,17200,20500,pln,0,React,3,TypeScript,3,JavaScript,3
DevOps Engineer (Biotechnology),Wrocław,PL,devops,remote,mid,2022-08-10T12:51:00.000Z,TRUE,TRUE,FALSE,120,0,17200,20500,pln,0,AWS Cloud CDK,3,Kubernetes,3,Docker,3
CI/CD Engineer/Developer (Automotive),Wrocław,PL,devops,remote,senior,2022-04-24T10:00:13.527Z,TRUE,TRUE,TRUE,100,0,17200,23400,pln,0,Jenkins,4,Gerrit,4,Git,4
DevOps Engineer,Warszawa,PL,devops,remote,mid,2022-09-30T11:00:13.481Z,TRUE,TRUE,FALSE,25,0,17230,20220,pln,0,Terraform,3,Docker,3,AWS,3
Java / Kotlin Developer,Kraków,PL,java,partly_remote,mid,2022-11-13T12:00:13.907Z,TRUE,FALSE,FALSE,200,250,17239.71672,21776.48428,usd,0.2204212552,Kotlin,3,Java,3,English,4
Senior Magento Frontend Developer,Wrocław,PL,javascript,remote,senior,2022-07-12T12:34:00.000Z,TRUE,TRUE,FALSE,300,0,17300,21500,pln,0,Magento 2,4,CSS/SASS/LESS,4,HTML,4
Python Software Engineer (biotechnology),Wrocław,PL,python,remote,mid,2022-08-11T08:43:00.000Z,TRUE,TRUE,FALSE,120,0,17300,20600,pln,0,AWS,4,Django,4,Python,4
React Native Engineer,Kraków,PL,mobile,remote,mid,2022-03-24T11:31:00.000Z,TRUE,TRUE,,800,0,17400,22400,pln,0,Testing Mobile Apps,2,React Native,3,TypeScript,4
Senior PHP Developer (Magento 1 Project),Wrocław,PL,php,remote,senior,2022-08-01T12:00:13.655Z,TRUE,TRUE,FALSE,300,0,17400,21500,pln,0,MySQL,4,SQL,4,PHP,4
Senior Front-end Developer,Szczecin,PL,javascript,remote,senior,2022-11-13T16:00:10.288Z,FALSE,TRUE,FALSE,180,0,17400,22300,pln,0,JavaScript,4,Angular,4,ReactJS,4
Senior Java Developer (Mikroserwisy),Warszawa,PL,java,remote,senior,2022-10-28T08:00:11.658Z,TRUE,TRUE,FALSE,180,0,17400,23700,pln,0,REST,3,SOAP,3,Java,4
Senior Java Developer ( Java + AWS),Warszawa,PL,java,remote,senior,2022-10-03T12:00:14.287Z,FALSE,TRUE,FALSE,180,0,17400,23700,pln,0,SOAP,3,REST,3,Java,4
Senior Frontend Developer,Warszawa,PL,javascript,remote,senior,2022-04-28T08:19:08.596Z,TRUE,TRUE,FALSE,150,0,17400,22300,pln,0,HTML,4,XHTML,4,React,4
Senior Java Developer (Media),Wrocław,PL,java,remote,senior,2022-04-18T11:00:21.324Z,TRUE,TRUE,TRUE,150,0,17400,22300,pln,0,PostgreSQL,3,Oracle PL/SQL,3,Java,4
Frontend Developer,Kraków,PL,javascript,remote,senior,2022-04-18T11:00:21.324Z,TRUE,TRUE,TRUE,150,0,17400,22300,pln,0,XHTML,3,HTML,3,React,4
Senior Java Developer (Media),Warszawa,PL,java,remote,senior,2022-03-28T14:00:30.989Z,TRUE,TRUE,,150,0,17400,22300,pln,0,PostgreSQL,3,Oracle PL/SQL,3,Java,4
Senior Java Developer,Warszawa,PL,java,remote,senior,2022-02-23T10:00:16.294Z,TRUE,TRUE,,150,0,17400,22300,pln,0,Spring Boot,4,Spring,4,Java,4
Lead Back End Nodejs Developer,Singapore,SG,javascript,remote,senior,2022-04-22T14:00:21.180Z,TRUE,TRUE,TRUE,80,100,17412.77871,23942.57073,usd,0.2297163517,NoSQL,4,JavaScript,5,Node.js,5
Senior Software Engineer - Enterprise,Warszawa,PL,pm,remote,senior,2022-04-10T13:00:13.716Z,FALSE,TRUE,FALSE,11,50,17412.77871,26119.16807,usd,0.2297163517,API,3,Elixir,4,Golang,4
Senior Software Engineer,Warszawa,PL,pm,remote,senior,2022-04-10T13:00:13.716Z,FALSE,TRUE,FALSE,11,50,17412.77871,26119.16807,usd,0.2297163517,TDD/BDD,3,Elixir,3,Golang,4
Software Engineer (Java),Kraków,PL,java,remote,senior,2022-04-26T14:00:00.000Z,TRUE,TRUE,TRUE,80,0,17412.77871,26989.80701,usd,0.2297163517,Docker,3,SQL,5,Java,5
Software Development Engineer in Test,Kraków,PL,testing,remote,senior,2022-04-26T13:58:00.000Z,TRUE,TRUE,TRUE,80,0,17412.77871,20895.33446,usd,0.2297163517,QA,5,unknown,0,unknown,0
Software Engineer (Java),Gdańsk,PL,java,remote,senior,2022-04-26T10:00:00.000Z,TRUE,TRUE,TRUE,80,0,17412.77871,26989.80701,usd,0.2297163517,Docker,3,SQL,5,Java,5
Senior VueJS Developer,Kraków,PL,javascript,remote,senior,2022-04-18T10:00:14.217Z,TRUE,TRUE,FALSE,200,0,17412.77871,29166.40435,usd,0.2297163517,JS ES6,5,Vue.js,5,JavaScript,5
Data Scientist,Singapore,SG,data,remote,mid,2022-04-24T09:00:18.598Z,TRUE,TRUE,TRUE,50,100,17412.77871,19589.37605,usd,0.2297163517,Machine Learning,4,Data,5,Big Data,5
React Developer (f/m/d) with PHP Skills,Köln,DE,javascript,remote,mid,2022-04-19T16:00:14.348Z,TRUE,TRUE,TRUE,60,0,17424.75,25556.3,eur,0.2152111221,Redux,3,JavaScript,4,React,4
Senior Full Stack Developer (Node&React),Essen,DE,javascript,remote,senior,2022-03-03T11:00:00.000Z,TRUE,TRUE,,Oct,20,17424.75,23233,eur,0.2152111221,Node.js,5,TypeScript,5,JavaScript,5
Senior Data Analyst,Warszawa,PL,data,partly_remote,senior,2022-09-30T14:00:09.974Z,FALSE,FALSE,FALSE,600,0,17500,18500,pln,0,Applied Statistics,4,Tableau,4,SQL,4
Integration Engineer,Warszawa,PL,java,remote,mid,2022-08-09T09:00:16.113Z,FALSE,TRUE,FALSE,600,0,17500,18000,pln,0,Infrastructure,3,Systems Integration,3,Java,4
Senior Java Developer,Warszawa,PL,java,remote,senior,2022-04-25T11:00:29.459Z,TRUE,TRUE,TRUE,600,0,17500,19000,pln,0,Hibernate,4,Spring,4,Java,4
Senior Java Developer,Gdańsk,PL,java,remote,senior,2022-04-27T11:00:22.766Z,TRUE,TRUE,TRUE,600,0,17500,19000,pln,0,Hibernate,4,Spring,4,Java,4
Senior Android Developer,Kraków,PL,mobile,remote,senior,2022-03-05T10:00:00.000Z,TRUE,TRUE,,500,0,17500,21000,pln,0,Git,3,Kotlin,4,Android SDK,5
Delivery Manager,Wrocław,PL,pm,remote,senior,2022-06-01T12:40:00.000Z,TRUE,TRUE,FALSE,300,0,17500,22500,pln,0,Agile,4,Scrum,4,SDLC,4
Go Developer,Kraków,PL,go,remote,mid,2022-06-09T12:53:58.534Z,TRUE,TRUE,TRUE,130,0,17500,21500,pln,0,MySQL,3,Microservices,3,Go,4
Go Developer,Warszawa,PL,go,remote,mid,2022-04-24T15:00:27.037Z,TRUE,TRUE,TRUE,130,0,17500,21500,pln,0,MySQL,3,Microservices,3,Go,4
Remote Senior Frontend Developer,Warszawa,PL,javascript,remote,senior,2022-09-29T15:00:09.200Z,TRUE,TRUE,FALSE,250,0,17500,26000,pln,0,RTK Query,4,Redux,4,React,4
C++ Developer,Chorzów,PL,c,remote,mid,2022-10-02T10:00:09.485Z,TRUE,TRUE,FALSE,4,0,17500,21000,pln,0,Git,2,REST API,3,Linux OS,3
Python Tech Lead,Warszawa,PL,python,remote,senior,2022-10-26T13:00:10.449Z,TRUE,TRUE,FALSE,1700,0,17500,20500,pln,0,React,4,Django,4,Python,4
Senior Software Engineer,Gdańsk,PL,javascript,remote,senior,2022-04-26T13:00:17.042Z,TRUE,TRUE,FALSE,100,0,17500,22500,pln,0,Node.js,4,TypeScript,4,JavaScript,4
.NET Developer,Gdańsk,PL,net,remote,mid,2022-11-14T13:00:09.581Z,TRUE,TRUE,FALSE,100,0,17500,19000,pln,0,Docker,3,.NET Core,3,C#,3
React & Redux Developer,Kraków,PL,javascript,remote,mid,2022-11-14T13:00:09.581Z,TRUE,TRUE,FALSE,100,0,17500,23000,pln,0,HTML5,3,ReactJS,3,Redux,3
React Frontend Developer,Warszawa,PL,javascript,remote,mid,2022-04-25T08:00:24.723Z,TRUE,TRUE,FALSE,100,0,17500,23000,pln,0,HTML5,3,ReactJS,3,Redux,3
Angular Frontend Developer,Warszawa,PL,javascript,remote,mid,2022-04-22T08:00:17.798Z,TRUE,TRUE,FALSE,100,0,17500,20500,pln,0,HTML5,3,TypeScript,3,Angular,3
.NET Developer,Warszawa,PL,net,remote,mid,2022-04-21T08:00:21.994Z,TRUE,TRUE,FALSE,100,0,17500,19000,pln,0,Docker,3,.NET Core,3,C#,3
Senior DevOps Engineer,Katowice,PL,devops,partly_remote,senior,2022-10-23T08:00:14.022Z,FALSE,FALSE,FALSE,150,0,17500,22500,pln,0,Kubernetes,4,AWS,4,DevOps,4
Senior Java Engineer,Kraków,PL,java,remote,mid,2022-10-24T10:00:00.000Z,TRUE,TRUE,FALSE,100,0,17500,24000,pln,0,RDB,4,Java,4,Spring,4
Senior Java Engineer,Wrocław,PL,java,remote,mid,2022-10-28T14:00:10.027Z,TRUE,TRUE,FALSE,100,0,17500,24000,pln,0,RDB,4,Spring,4,Java,4
Senior Java Engineer,Kraków,PL,java,remote,senior,2022-08-13T06:00:09.163Z,TRUE,TRUE,FALSE,100,0,17500,21000,pln,0,GCP,1,RDBMS,4,Java/Golang,4
